"SNo","Section","Name_Description","Code","Category","ExamType","Round","Date","URL_Link","Status","Year"
"3821","Cutoff Rank","Cambridge Institute of Technology-K R Puram, Bengaluru | Information Science & Engineering","E033-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 89496","2025"
"3822","Cutoff Rank","Channabasaveshwara Institute of Technology- Gubbi, Tumakuru | Information Science & Engineering","E035-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 89505","2025"
"3823","Cutoff Rank","Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru | Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology)","E039-IC","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 83190","2025"
"3824","Cutoff Rank","Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru | Information Science & Engineering","E039-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 91258","2025"
"3825","Cutoff Rank","Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru | Information Science & Engineering","E039-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 59021","2025"
"3826","Cutoff Rank","Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru | Electronics & Instrumentation Engineering","E040-EI","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 55579","2025"
"3827","Cutoff Rank","Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru | Electronics & Telecommunicati on Engineering","E040-ET","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 42918","2025"
"3828","Cutoff Rank","Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru | Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology)","E040-IC","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 8634","2025"
"3829","Cutoff Rank","Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru | Information Science & Engineering","E040-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 8418","2025"
"3830","Cutoff Rank","Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru | Electronics & Telecommunicati on Engineering","E040-ET","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 74743","2025"
"3831","Cutoff Rank","Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru | Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology)","E040-IC","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 20086","2025"
"3832","Cutoff Rank","Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru | Information Science & Engineering","E040-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 17381","2025"
"3833","Cutoff Rank","DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru | Information Science & Engineering","E041-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 64523","2025"
"3834","Cutoff Rank","Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru | Information Science & Engineering","E042-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 96203","2025"
"3835","Cutoff Rank","Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru | Information Science & Engineering","E042-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 65476","2025"
"3836","Cutoff Rank","East Point College of Engineering and Technology- Avalahalli, Bengaluru | Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology)","E046-IC","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 77102","2025"
"3837","Cutoff Rank","East Point College of Engineering and Technology- Avalahalli, Bengaluru | Information Science & Engineering","E046-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 87738","2025"
"3838","Cutoff Rank","East West Institute of Technology-BEL Layout, Bengaluru | Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology)","E048-IC","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 50857","2025"
"3839","Cutoff Rank","East West Institute of Technology-BEL Layout, Bengaluru | Information Science & Engineering","E048-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 63334","2025"
"3840","Cutoff Rank","Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru | Information Science & Engineering","E050-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 85615","2025"
"3841","Cutoff Rank","Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru | Information Science & Engineering","E050-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 56198","2025"
"3842","Cutoff Rank","GM Institute of Technology-P B Road, Davangere | Information Science & Engineering","E051-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 78191","2025"
"3843","Cutoff Rank","Gopalan College of Engineering And Management- Whitefield, Bengaluru | Information Science & Engineering","E053-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 98511","2025"
"3844","Cutoff Rank","GSSS Institute of Engineering and Technology for Women- Metagalli, Mysuru | Information Science & Engineering","E055-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 69773","2025"
"3845","Cutoff Rank","Jawaharlal Nehru New College of Engineering JNNCE- Swalanga Road, Shivamogga | Information Science & Engineering","E059-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 96532","2025"
"3846","Cutoff Rank","JSS Academy of Technical Education-Kengeri Main Road, Bengaluru | Electronics & Instrumentation Engineering","E060-EI","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 47943","2025"
"3847","Cutoff Rank","JSS Academy of Technical Education-Kengeri Main Road, Bengaluru | Information Science & Engineering","E060-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 100258","2025"
"3848","Cutoff Rank","JSS Academy of Technical Education-Kengeri Main Road, Bengaluru | Information Science & Engineering","E060-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 57402","2025"
"3849","Cutoff Rank","K.S. Institute of Technology-Kanakapura Main Road, Bengaluru | Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology)","E068-IC","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 91244","2025"
"3850","Cutoff Rank","KLS Gogte Institute of Technology-Udyambag, Belagavi | Information Science & Engineering","E073-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 67705","2025"
"3851","Cutoff Rank","KLS Gogte Institute of Technology-Udyambag, Belagavi | Information Science & Engineering","E073-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 72438","2025"
"3852","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Electronics & Instrumentation Engineering","E077-EI","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 11355","2025"
"3853","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Electronics & Telecommunicati on Engineering","E077-ET","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 9112","2025"
"3854","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Industrial Engineering & Management","E077-IM","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 93650","2025"
"3855","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Information Science & Engineering","E077-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 3115","2025"
"3856","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Electronics & Instrumentation Engineering","E077-EI","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 21114","2025"
"3857","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Electronics & Telecommunicati on Engineering","E077-ET","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 11470","2025"
"3858","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Industrial Engineering & Management","E077-IM","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 88553","2025"
"3859","Cutoff Rank","M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru | Information Science & Engineering","E077-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 7776","2025"
"3860","Cutoff Rank","Maharaja Institute of Technology-Belawadi, Mandya | Information Science & Engineering","E078-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 98310","2025"
"3861","Cutoff Rank","Malnad College of Engineering-Rangoli Halla, Hassan | Information Science & Engineering","E079-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 94452","2025"
"3862","Cutoff Rank","The National Institute of Engineering North Campus- Koorgalli, Mysuru | Information Science & Engineering","E085-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 18058","2025"
"3863","Cutoff Rank","The National Institute of Engineering North Campus- Koorgalli, Mysuru | Information Science & Engineering","E085-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 30296","2025"
"3864","Cutoff Rank","Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru | Information Science & Engineering","E086-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 25502","2025"
"3865","Cutoff Rank","Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru | Information Science & Engineering","E086-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 34193","2025"
"3866","Cutoff Rank","P.E.S.College of Engineering-PES College Road, Mandya | Information Science & Engineering","E089-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 77308","2025"
"3867","Cutoff Rank","R V College of Engineering-Mysore Road, Bengaluru | Electronics & Telecommunicati on Engineering","E095-ET","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 3086","2025"
"3868","Cutoff Rank","R V College of Engineering-Mysore Road, Bengaluru | Industrial Engineering & Management","E095-IM","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 26722","2025"
"3869","Cutoff Rank","R V College of Engineering-Mysore Road, Bengaluru | Information Science & Engineering","E095-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 799","2025"
"3870","Cutoff Rank","R V College of Engineering-Mysore Road, Bengaluru | Electronics & Telecommunicati on Engineering","E095-ET","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 8527","2025"
"3871","Cutoff Rank","R V College of Engineering-Mysore Road, Bengaluru | Industrial Engineering & Management","E095-IM","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 50005","2025"
"3872","Cutoff Rank","R V College of Engineering-Mysore Road, Bengaluru | Information Science & Engineering","E095-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 2053","2025"
"3873","Cutoff Rank","R.R. Institute of Technology-Chikkabanavara, Bengaluru | Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology)","E097-IC","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 42439","2025"
"3874","Cutoff Rank","SJB Institute of Technology-Kengeri, Bengaluru | Information Science & Engineering","E107-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 62793","2025"
"3875","Cutoff Rank","SJB Institute of Technology-Kengeri, Bengaluru | Information Science & Engineering","E107-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 96667","2025"
"3876","Cutoff Rank","S J C Institute of Technology-BB Road, Chikkaballapur | Information Science & Engineering","E108-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 96958","2025"
"3877","Cutoff Rank","S.E.A. College of Engineering and Technology-K R Puram, Bengaluru | Information Science & Engineering","E109-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 75342","2025"
"3878","Cutoff Rank","Sahyadri College of Engineering and Management-Adyar, Mangaluru | Information Science & Engineering","E112-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 75240","2025"
"3879","Cutoff Rank","Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru | Information Science & Engineering","E113-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 85556","2025"
"3880","Cutoff Rank","SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad | Information Science & Engineering","E117-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 93687","2025"
"3881","Cutoff Rank","SDM College of Engineering and Technology, Tulu Minority- Kalaghatagi, Dharwad | Information Science & Engineering","E117-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 50985","2025"
"3882","Cutoff Rank","Siddaganga Institute of Technology-B H Road, Tumakuru | Electronics & Telecommunicati on Engineering","E125-ET","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 60147","2025"
"3883","Cutoff Rank","Siddaganga Institute of Technology-B H Road, Tumakuru | Information Science & Engineering","E125-IS","GM","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 20586","2025"
"3884","Cutoff Rank","Siddaganga Institute of Technology-B H Road, Tumakuru | Information Science & Engineering","E125-IS","KKR","Engineering","Round 4","","Engineering-2024-Cut-off-Ranks-after-all-rounds-Notified-on-17_07_2025.pdf","Rank: 30487","2025"
